adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2017-03-01,2017-03-31,2017,18,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2017-03-01,2017-03-31,2017,6,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2017-03-01,2017-03-31,2017,208,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2017-03-01,2017-03-31,2017,6,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2017-03-01,2017-03-31,2017,186,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2017-03-01,2017-03-31,2017,83,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2017-03-01,2017-03-31,2017,138,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2017-03-01,2017-03-31,2017,71,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2017-03-01,2017-03-31,2017,280,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2017-03-01,2017-03-31,2017,120,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2017-03-01,2017-03-31,2017,483,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2017-03-01,2017-03-31,2017,7870,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2017-04-01,2017-04-30,2017,203,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2017-04-01,2017-04-30,2017,11,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2017-04-01,2017-04-30,2017,485,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2017-04-01,2017-04-30,2017,99,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2017-04-01,2017-04-30,2017,55,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2017-04-01,2017-04-30,2017,141,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2017-04-01,2017-04-30,2017,367,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2017-04-01,2017-04-30,2017,58,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2017-04-01,2017-04-30,2017,26,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2017-04-01,2017-04-30,2017,857,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2017-04-01,2017-04-30,2017,662,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2017-04-01,2017-04-30,2017,681,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2017-04-01,2017-04-30,2017,191,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2017-04-01,2017-04-30,2017,32,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2017-04-01,2017-04-30,2017,55,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN TIMUR,NA,"INDONESIA, KALIMANTAN TIMUR",IDN,1013687,ID-KI,NA,2017-04-01,2017-04-30,2017,210,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN UTARA,NA,"INDONESIA, KALIMANTAN UTARA",IDN,1013687,ID-KI,NA,2017-04-01,2017-04-30,2017,44,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2017-04-01,2017-04-30,2017,53,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2017-04-01,2017-04-30,2017,192,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2017-04-01,2017-04-30,2017,9,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2017-04-01,2017-04-30,2017,4,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2017-04-01,2017-04-30,2017,103,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2017-04-01,2017-04-30,2017,10,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2017-04-01,2017-04-30,2017,13,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2017-04-01,2017-04-30,2017,20,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2017-04-01,2017-04-30,2017,197,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2017-04-01,2017-04-30,2017,3,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2017-04-01,2017-04-30,2017,112,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2017-04-01,2017-04-30,2017,77,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2017-04-01,2017-04-30,2017,85,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2017-04-01,2017-04-30,2017,58,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2017-04-01,2017-04-30,2017,234,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2017-04-01,2017-04-30,2017,118,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2017-04-01,2017-04-30,2017,423,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2017-04-01,2017-04-30,2017,5888,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2017-05-01,2017-05-31,2017,206,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2017-05-01,2017-05-31,2017,20,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2017-05-01,2017-05-31,2017,499,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2017-05-01,2017-05-31,2017,123,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2017-05-01,2017-05-31,2017,58,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2017-05-01,2017-05-31,2017,119,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2017-05-01,2017-05-31,2017,373,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2017-05-01,2017-05-31,2017,27,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2017-05-01,2017-05-31,2017,48,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2017-05-01,2017-05-31,2017,854,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2017-05-01,2017-05-31,2017,504,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2017-05-01,2017-05-31,2017,504,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2017-05-01,2017-05-31,2017,187,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2017-05-01,2017-05-31,2017,42,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2017-05-01,2017-05-31,2017,76,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN TIMUR,NA,"INDONESIA, KALIMANTAN TIMUR",IDN,1013687,ID-KI,NA,2017-05-01,2017-05-31,2017,237,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN UTARA,NA,"INDONESIA, KALIMANTAN UTARA",IDN,1013687,ID-KI,NA,2017-05-01,2017-05-31,2017,24,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2017-05-01,2017-05-31,2017,98,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2017-05-01,2017-05-31,2017,178,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2017-05-01,2017-05-31,2017,19,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2017-05-01,2017-05-31,2017,1,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2017-05-01,2017-05-31,2017,88,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2017-05-01,2017-05-31,2017,6,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2017-05-01,2017-05-31,2017,25,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2017-05-01,2017-05-31,2017,0,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2017-05-01,2017-05-31,2017,128,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2017-05-01,2017-05-31,2017,8,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2017-05-01,2017-05-31,2017,96,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2017-05-01,2017-05-31,2017,39,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2017-05-01,2017-05-31,2017,81,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2017-05-01,2017-05-31,2017,25,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2017-05-01,2017-05-31,2017,189,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2017-05-01,2017-05-31,2017,116,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2017-05-01,2017-05-31,2017,429,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2017-05-01,2017-05-31,2017,5427,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2017-06-01,2017-06-30,2017,112,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2017-06-01,2017-06-30,2017,10,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2017-06-01,2017-06-30,2017,333,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2017-06-01,2017-06-30,2017,71,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2017-06-01,2017-06-30,2017,35,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2017-06-01,2017-06-30,2017,86,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2017-06-01,2017-06-30,2017,187,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2017-06-01,2017-06-30,2017,16,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2017-06-01,2017-06-30,2017,24,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2017-06-01,2017-06-30,2017,729,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2017-06-01,2017-06-30,2017,481,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2017-06-01,2017-06-30,2017,384,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2017-06-01,2017-06-30,2017,212,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2017-06-01,2017-06-30,2017,17,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2017-06-01,2017-06-30,2017,33,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN TIMUR,NA,"INDONESIA, KALIMANTAN TIMUR",IDN,1013687,ID-KI,NA,2017-06-01,2017-06-30,2017,154,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KALIMANTAN UTARA,NA,"INDONESIA, KALIMANTAN UTARA",IDN,1013687,ID-KI,NA,2017-06-01,2017-06-30,2017,16,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2017-06-01,2017-06-30,2017,75,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2017-06-01,2017-06-30,2017,132,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2017-06-01,2017-06-30,2017,4,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2017-06-01,2017-06-30,2017,5,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2017-06-01,2017-06-30,2017,53,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2017-06-01,2017-06-30,2017,3,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2017-06-01,2017-06-30,2017,10,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2017-06-01,2017-06-30,2017,7,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2017-06-01,2017-06-30,2017,77,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2017-06-01,2017-06-30,2017,11,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2017-06-01,2017-06-30,2017,135,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2017-06-01,2017-06-30,2017,36,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2017-06-01,2017-06-30,2017,65,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2017-06-01,2017-06-30,2017,33,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2017-06-01,2017-06-30,2017,158,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2017-06-01,2017-06-30,2017,59,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2017-06-01,2017-06-30,2017,427,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2017-06-01,2017-06-30,2017,4190,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2017-07-01,2017-07-31,2017,122,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2017-07-01,2017-07-31,2017,10,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2017-07-01,2017-07-31,2017,195,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2017-07-01,2017-07-31,2017,87,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2017-07-01,2017-07-31,2017,27,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2017-07-01,2017-07-31,2017,43,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2017-07-01,2017-07-31,2017,160,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2017-07-01,2017-07-31,2017,20,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2017-07-01,2017-07-31,2017,29,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-01,SEARO
